,global_x,global_y,Region
300285,-1539.49451875,576.740221875001,black
300286,-1539.387096875,594.572253125001,black
300287,-1537.668346875,706.183581250001,black
300288,-1538.63514375,625.617175000001,black
300289,-1535.1439328125,525.95233125,black
300290,-1534.9828,563.312487500001,black
300292,-1533.26405,556.115221875001,black
300293,-1533.6937375,624.757800000001,black
300294,-1534.660534375,547.951159375001,black
300295,-1533.47889375,576.632800000001,black
300296,-1531.652721875,645.919909375001,black
300297,-1531.008190625,601.876940625001,black
300298,-1531.3841671875,733.87576875,black
300300,-1529.3968625,565.998034375001,black
300302,-1529.289440625,585.226550000001,black
300304,-1528.1078,706.935534375001,black
300305,-1527.9466671875,548.058581250001,black
300306,-1527.6781125,631.095690625001,black
300307,-1526.496471875,575.451159375001,black
300308,-1525.31483125,714.884753125001,black
300309,-1524.88514375,736.776159375,black
300312,-1523.488659375,659.884753125001,black
300313,-1522.76356171875,523.37420625,black
300314,-1522.414440625,622.555651562501,black
300315,-1521.555065625,700.490221875001,black
300316,-1521.555065625,586.623034375001,black
300317,-1520.051159375,544.406237500001,black
300318,-1520.266003125,564.064440625001,black
300319,-1520.480846875,678.791003125001,black
300320,-1518.2249875,579.640612500001,black
300321,-1517.258190625,666.974596875001,black
300322,-1517.258190625,627.765612500001,black
300323,-1516.935925,570.294909375001,black
300328,-1511.3189328125,553.698229687501,black
300329,-1510.298425,674.977526562501,black
300331,-1508.5259640625,646.295885937501,black
300336,-1506.56551484375,737.3669796875,black
300337,-1504.4439328125,583.454089062501,black
300339,-1502.6177609375,714.240221875001,black
300350,-1496.418346875,616.916003125001,black
300352,-1495.796471875,654.835925000001,black
300353,-1495.28621796875,627.926745312501,black
300354,-1493.3794796875,695.709948437501,black
310004,-1711.13201875,739.59598359375,black
310005,-1711.024596875,761.7828,black
310007,-1710.93983125,834.292565625,black
310008,-1714.4083859375,907.6079953125,black
310009,-1707.9630734375,811.519128125,black
310011,-1707.6408078125,858.1939328125,black
310013,-1705.008971875,770.698815625,black
310016,-1702.88738984375,726.27567109375,black
310017,-1703.2365109375,845.78670625,black
310024,-1700.0138546875,879.6783078125,black
310025,-1697.7579953125,861.6314328125,black
310027,-1698.4025265625,852.3931515625,black
310028,-1697.919128125,834.1314328125,black
310032,-1696.33465546875,932.9906125,black
310033,-1694.9650265625,781.7095578125,black
310034,-1693.5685421875,892.62264375,black
310035,-1692.03358125,771.88045625,black
310036,-1691.17420625,917.7593625,black
310037,-1691.60389375,744.5953,black
310038,-1688.488659375,763.71639375,black
310040,-1688.810925,852.66170625,black
310041,-1686.87733125,786.167565625,black
310043,-1684.8900265625,938.2005734375,black
310045,-1686.44764375,912.280846875,black
310046,-1683.762096875,902.183190625,black
310048,-1682.902721875,844.92733125,black
310049,-1682.687878125,752.54451875,black
310050,-1682.3656125,800.8843625,black
310051,-1679.894909375,809.800378125,black
310052,-1680.43201875,763.9312375,black
310054,-1680.217175,776.60701875,black
310055,-1679.250378125,883.3843625,black
310056,-1677.42420625,832.89608125,black
310060,-1675.383190625,759.956628125,black
310061,-1675.4906125,793.901940625,black
310062,-1675.060925,914.53670625,black
310064,-1674.953503125,852.87655,black
310065,-1674.41639375,870.386315625,black
310066,-1671.83826875,774.351159375,black
310067,-1670.54920625,879.194909375,black
310068,-1670.871471875,748.4624875,black
310069,-1672.9124875,819.898034375,black
310072,-1669.26014375,826.88045625,black
310073,-1667.11170625,925.171471875,black
310074,-1668.6156125,812.0562375,black
310075,-1667.433971875,757.378503125,black
310079,-1663.566784375,855.562096875,black
310080,-1659.80701875,819.038659375,black
310081,-1660.988659375,785.737878125,black
310082,-1660.45155,750.073815625,black
310083,-1658.94764375,759.41951875,black
310084,-1660.129284375,834.18514375,black
310086,-1656.906628125,778.648034375,black
310087,-1657.4437375,892.515221875,black
310088,-1657.4437375,842.77889375,black
310089,-1655.617565625,905.191003125,black
310091,-1653.79139375,745.776940625,black
310092,-1653.36170625,767.15389375,black
310093,-1655.93983125,867.485925,black
310094,-1650.461315625,753.18905,black
310095,-1650.35389375,781.441003125,black
310096,-1649.7093625,818.823815625,black
310097,-1648.63514375,837.515221875,black
310098,-1647.8294796875,720.448034375,black
310099,-1645.734753125,847.2906125,black
310100,-1643.801159375,884.2437375,black
310101,-1644.230846875,772.202721875,black
310102,-1643.156628125,895.308190625,black
310103,-1642.404675,782.085534375,black
310104,-1642.297253125,809.585534375,black
310105,-1641.76014375,864.4781125,black
310106,-1641.4915890625,734.6814328125,black
310108,-1641.008190625,826.88045625,black
310109,-1639.719128125,922.8392453125,black
310110,-1635.422253125,818.28670625,black
310111,-1636.4427609375,761.3531125,black
310112,-1635.637096875,748.4624875,black
310113,-1634.562878125,879.409753125,black
310114,-1633.488659375,857.81795625,black
310117,-1632.629284375,802.495690625,black
310118,-1631.340221875,835.796471875,black
310119,-1630.58826875,743.735925,black
310120,-1626.935925,801.52889375,black
310121,-1627.3656125,785.952721875,black
310122,-1626.72108125,809.4781125,black
310123,-1625.109753125,851.1578,black
310124,-1624.0892453125,939.5970578125,black
310125,-1623.71326875,817.319909375,black
310127,-1623.820690625,750.718346875,black
310128,-1621.779675,771.88045625,black
310129,-1621.6185421875,735.1111203125,black
310130,-1619.7923703125,740.9656125,black
310132,-1618.12733125,758.98983125,black
310133,-1617.375378125,895.523034375,black
310134,-1617.9124875,788.745690625,black
310135,-1616.623425,797.339440625,black
310136,-1615.441784375,823.01326875,black
310137,-1613.937878125,872.319909375,black
310138,-1613.6156125,747.280846875,black
310139,-1613.2396359375,732.15701875,black
310140,-1612.54139375,766.5093625,black
310141,-1611.144909375,832.358971875,black
310143,-1610.39295625,842.886315625,black
310145,-1608.781628125,778.5406125,black
310146,-1607.492565625,770.8062375,black
310147,-1607.277721875,749.75155,black
310149,-1606.848034375,758.56014375,black
310150,-1608.029675,861.4703,black
310151,-1605.558971875,790.142175,black
310152,-1601.8529171875,730.6531125,black
310154,-1601.36951875,813.7749875,black
310155,-1599.4896359375,738.2263546875,black
310156,-1599.543346875,750.503503125,black
310157,-1599.973034375,768.87264375,black
310158,-1597.50233125,869.741784375,black
310159,-1599.0062375,778.5406125,black
310160,-1598.898815625,757.0562375,black
310161,-1594.279675,799.1656125,black
310162,-1593.4203,810.015221875,black
310163,-1592.238659375,761.460534375,black
310164,-1591.48670625,784.985925,black
310165,-1589.9828,820.43514375,black
310167,-1589.230846875,797.87655,black
310168,-1587.082409375,753.081628125,black
310169,-1586.437878125,856.95858125,black
310170,-1587.61951875,881.235925,black
310171,-1584.504284375,795.620690625,black
310172,-1583.000378125,745.347253125,black
310173,-1580.207409375,845.78670625,black
310175,-1581.17420625,774.45858125,black
310176,-1580.74451875,870.171471875,black
310177,-1577.95155,754.155846875,black
310178,-1578.16639375,833.75545625,black
310179,-1575.58826875,805.933190625,black
310180,-1575.695690625,822.798425,black
310181,-1573.762096875,778.5406125,black
310182,-1572.258190625,785.8453,black
310183,-1571.613659375,829.2437375,black
310185,-1571.5062375,758.98983125,black
310187,-1569.035534375,764.468346875,black
310188,-1567.746471875,876.401940625,black
310189,-1568.28358125,751.0406125,black
310192,-1566.779675,823.01326875,black
310193,-1565.70545625,860.610925,black
310194,-1564.4701046875,741.287878125,black
310195,-1563.55701875,765.43514375,black
310196,-1563.55701875,839.5562375,black
310197,-1563.12733125,847.398034375,black
310198,-1562.2142453125,727.43045625,black
310199,-1560.656628125,748.784753125,black
310200,-1559.797253125,833.75545625,black
310201,-1556.0374875,752.866784375,black
310202,-1556.574596875,765.757409375,black
310203,-1555.82264375,775.1031125,black
310204,-1553.4593625,854.273034375,black
310205,-1554.96326875,729.4177609375,black
310206,-1554.1576046875,736.8298703125,black
310207,-1551.848034375,847.07576875,black
310208,-1551.7406125,722.89608125,black
310209,-1551.52576875,823.335534375,black
310210,-1547.65858125,737.9040890625,black
310211,-1547.4437375,875.86483125,black
310213,-1546.476940625,809.26326875,black
310214,-1545.51014375,816.890221875,black
310216,-1544.543346875,767.691003125,black
310217,-1543.683971875,753.83358125,black
310218,-1543.469128125,840.8453,black
310219,-1545.51014375,884.88826875,black
310220,-1541.9115109375,731.190221875,black
310222,-1536.379284375,762.85701875,black
310223,-1537.883190625,778.9703,black
310224,-1535.5736203125,721.522253125,black
310225,-1534.76795625,789.06795625,black
310226,-1535.305065625,814.741784375,black
310227,-1533.371471875,746.7437375,black
310228,-1531.437878125,795.835534375,black
310229,-1530.90076875,759.741784375,black
310231,-1532.404675,774.136315625,black
310232,-1529.074596875,814.84920625,black
310233,-1529.6654171875,723.670690625,black
310234,-1527.355846875,806.0406125,black
310235,-1524.88514375,779.937096875,black
310236,-1524.6703,727.3767453125,black
310238,-1524.88514375,827.632409375,black
310239,-1524.6703,789.2828,black
310240,-1523.16639375,757.593346875,black
310241,-1523.273815625,769.839440625,black
310242,-1528.1078,867.0562375,black
310243,-1516.6900265625,851.5337765625,black
310248,-1511.80233125,867.485925,black
310249,-1510.4595578125,787.1880734375,black
310250,-1510.08358125,799.7564328125,black
310255,-1504.68983125,773.921471875,black
310256,-1505.464440625,808.8872921875,black
310257,-1503.63826875,852.87655,black
310264,-1494.937096875,806.8999875,black
310265,-1495.2056515625,786.2212765625,black
320001,-1911.428503125,829.1900265625,black
320002,-1910.9451046875,838.5357296875,black
320003,-1910.89139375,868.9361203125,black
320005,-1910.50198945312,727.02762421875,black
320008,-1909.924596875,907.983971875,black
320009,-1911.4822140625,887.25155,black
320010,-1909.494909375,800.7232296875,black
320013,-1909.5486203125,811.733971875,black
320016,-1909.1189328125,769.4634640625,black
320017,-1908.82352265625,922.65125703125,black
320018,-1905.30545625,746.1529171875,black
320019,-1904.0701046875,879.6783078125,black
320020,-1904.338659375,853.4673703125,black
320025,-1902.4587765625,816.8365109375,black
320027,-1900.0954953125,777.0904171875,black
320028,-1895.4453,744.702721875,black
320030,-1899.1286984375,916.4703,black
320032,-1897.3025265625,904.546471875,black
320033,-1897.4099484375,834.18514375,black
320034,-1895.5837765625,766.187096875,black
320035,-1895.42264375,816.245690625,black
320037,-1894.56326875,866.5728390625,black
320040,-1892.1462765625,829.1900265625,black
320042,-1888.35545625,745.23983125,black
320043,-1888.677721875,931.831628125,black
320044,-1888.892565625,797.124596875,black
320046,-1887.388659375,880.054284375,black
320047,-1887.2812375,839.985925,black
320048,-1886.20701875,770.698815625,black
320049,-1885.240221875,821.187096875,black
320051,-1884.810534375,858.140221875,black
320052,-1884.7031125,779.937096875,black
320053,-1881.6953,850.94295625,black
320055,-1881.2656125,763.823815625,black
320056,-1881.373034375,796.050378125,black
320057,-1876.9687375,937.73983125,black
320058,-1878.04295625,781.441003125,black
320059,-1877.8281125,841.812096875,black
320060,-1877.720690625,831.499596875,black
320061,-1874.60545625,793.472253125,black
320062,-1874.8203,862.866784375,black
320063,-1875.679675,870.171471875,black
320064,-1873.1552609375,731.3513546875,black
320065,-1873.853503125,756.733971875,black
320066,-1875.03514375,878.550378125,black
320067,-1873.423815625,783.374596875,black
320069,-1873.960925,892.515221875,black
320070,-1868.267565625,807.437096875,black
320072,-1867.9453,885.210534375,black
320074,-1866.548815625,879.9468625,black
320076,-1865.689440625,794.65389375,black
320078,-1863.43358125,772.632409375,black
320079,-1861.177721875,875.327721875,black
320080,-1861.4999875,729.5251828125,black
320081,-1859.35155,800.132409375,black
320082,-1860.210925,764.468346875,black
320083,-1858.492175,896.704675,black
320084,-1858.169909375,853.843346875,black
320085,-1855.69920625,787.5103390625,black
320086,-1854.83983125,747.066003125,black
320087,-1854.087878125,811.948815625,black
320089,-1853.335925,884.2437375,black
320090,-1851.1874875,802.925378125,black
320091,-1850.7578,794.22420625,black
320093,-1853.228503125,757.808190625,black
320094,-1850.7578,869.41951875,black
320095,-1850.54295625,775.425378125,black
320097,-1848.6093625,767.691003125,black
320098,-1845.1718625,761.030846875,black
320099,-1847.3203,900.35701875,black
320100,-1844.849596875,754.4781125,black
320101,-1844.4736203125,720.6091671875,black
320102,-1845.923815625,840.523034375,black
320103,-1842.486315625,744.38045625,black
320104,-1842.0029171875,864.69295625,black
320105,-1842.37889375,890.796471875,black
320106,-1841.626940625,801.851159375,black
320107,-1841.08983125,846.64608125,black
320108,-1839.693346875,907.66170625,black
320109,-1839.908190625,785.63045625,black
320110,-1840.23045625,822.905846875,black
320111,-1837.330065625,810.230065625,black
320112,-1838.619128125,872.105065625,black
320113,-1838.619128125,880.054284375,black
320115,-1835.07420625,816.245690625,black
320116,-1836.041003125,775.855065625,black
320117,-1832.92576875,765.972253125,black
320120,-1833.1406125,834.3999875,black
320121,-1832.2812375,854.38045625,black
320123,-1830.455065625,885.5328,black
320124,-1829.380846875,823.6578,black
320125,-1830.1328,757.485925,black
320126,-1828.62889375,749.858971875,black
320127,-1827.76951875,803.24764375,black
320128,-1826.91014375,783.374596875,black
320129,-1826.158190625,864.26326875,black
320131,-1823.150378125,829.45858125,black
320133,-1823.794909375,913.569909375,black
320134,-1821.861315625,880.483971875,black
320135,-1821.001940625,838.804284375,black
320136,-1819.3906125,890.581628125,black
320137,-1819.17576875,752.54451875,black
320138,-1819.60545625,762.105065625,black
320139,-1820.572253125,848.36483125,black
320140,-1819.712878125,803.569909375,black
320141,-1817.6718625,790.249596875,black
320144,-1814.986315625,776.392175,black
320145,-1815.523425,819.683190625,black
320146,-1811.978503125,807.54451875,black
320147,-1811.44139375,737.3669796875,black
320148,-1809.0781125,769.409753125,black
320149,-1808.970690625,865.767175,black
320150,-1807.896471875,743.95076875,black
320151,-1808.2187375,829.45858125,black
320152,-1808.755846875,856.52889375,black
320153,-1808.970690625,911.851159375,black
320154,-1806.607409375,803.140221875,black
320155,-1805.6406125,898.960534375,black
320156,-1804.35155,778.5406125,black
320157,-1804.029284375,795.7281125,black
320158,-1803.70701875,787.9937375,black
320159,-1801.55858125,804.10701875,black
320160,-1800.69920625,825.37655,black
320161,-1800.376940625,858.24764375,black
320162,-1800.806628125,817.105065625,black
320164,-1798.658190625,895.4156125,black
320167,-1798.658190625,745.66951875,black
320168,-1798.228503125,841.167565625,black
320169,-1797.583971875,736.1853390625,black
320170,-1797.7451046875,923.1078,black
320171,-1796.1874875,874.7906125,black
320172,-1795.435534375,770.16170625,black
320173,-1793.931628125,782.730065625,black
320174,-1791.783190625,828.59920625,black
320175,-1793.287096875,794.976159375,black
320176,-1792.53514375,806.68514375,black
320177,-1792.857409375,758.3453,black
320178,-1790.60155,855.562096875,black
320180,-1788.8828,816.890221875,black
320181,-1788.66795625,771.343346875,black
320182,-1788.775378125,913.67733125,black
320184,-1789.95701875,898.101159375,black
320186,-1788.345690625,840.63045625,black
320187,-1787.37889375,886.392175,black
320188,-1787.486315625,751.0406125,black
320189,-1787.056628125,874.57576875,black
320190,-1785.66014375,905.51326875,black
320192,-1783.2968625,794.546471875,black
320193,-1781.255846875,922.248425,black
320195,-1780.07420625,807.437096875,black
320197,-1778.248034375,761.13826875,black
320198,-1778.892565625,875.2203,black
320200,-1777.5497921875,724.100378125,black
320201,-1777.06639375,861.577721875,black
320202,-1774.91795625,790.35701875,black
320203,-1777.92576875,843.316003125,black
320205,-1771.48045625,835.47420625,black
320206,-1771.373034375,849.116784375,black
320207,-1770.943346875,877.58358125,black
320209,-1769.76170625,901.860925,black
320210,-1767.076159375,855.991784375,black
320211,-1767.398425,868.3453,black
320212,-1764.8203,732.908971875,black
320214,-1763.423815625,799.1656125,black
320215,-1762.242175,896.597253125,black
320216,-1762.02733125,910.66951875,black
320219,-1761.3828,773.59920625,black
320220,-1760.5771359375,723.026159375,black
320221,-1758.267565625,751.8999875,black
320222,-1758.912096875,880.054284375,black
320223,-1758.58983125,861.577721875,black
320224,-1757.408190625,828.276940625,black
320226,-1756.2802609375,928.8548703125,black
320227,-1755.904284375,887.03670625,black
320228,-1755.15233125,908.95076875,black
320229,-1752.681628125,859.858971875,black
320232,-1750.748034375,763.8775265625,black
320233,-1748.814440625,898.20858125,black
320234,-1749.029284375,867.485925,black
320235,-1750.210925,818.9312375,black
320237,-1747.955065625,910.8843625,black
320238,-1746.236315625,889.292565625,black
320239,-1745.591784375,861.0406125,black
320240,-1746.880846875,876.831628125,black
320241,-1744.732409375,846.968346875,black
320242,-1743.55076875,755.015221875,black
320244,-1744.6249875,805.503503125,black
320245,-1741.724596875,837.515221875,black
320247,-1741.080065625,815.06405,black
320248,-1739.576159375,932.1312375,black
320249,-1741.617175,771.128503125,black
320251,-1739.576159375,941.5843625,black
320252,-1739.25389375,856.636315625,black
320254,-1738.716784375,878.87264375,black
320256,-1736.0312375,870.923425,black
320257,-1737.212878125,797.769128125,black
320258,-1733.66795625,812.485925,black
320259,-1735.923815625,786.597253125,black
320260,-1733.023425,913.24764375,black
320261,-1733.775378125,777.788659375,black
320265,-1733.560534375,792.183190625,black
320266,-1731.841784375,756.733971875,black
320268,-1731.51951875,802.173425,black
320270,-1729.693346875,836.870690625,black
320271,-1728.08201875,858.67733125,black
320272,-1728.404284375,782.8374875,black
320275,-1726.79295625,878.6578,black
320276,-1726.79295625,814.6343625,black
320277,-1726.5781125,747.495690625,black
320278,-1726.79295625,765.86483125,black
320280,-1725.28905,797.339440625,black
320281,-1723.677721875,787.026940625,black
320282,-1723.033190625,774.88826875,black
320283,-1721.63670625,825.16170625,black
320287,-1719.166003125,802.280846875,black
320288,-1719.3271359375,725.819128125,black
320289,-1719.166003125,845.894128125,black
320290,-1719.7031125,740.1062375,black
320291,-1718.19920625,770.054284375,black
320292,-1717.876940625,790.464440625,black
320296,-1716.587878125,747.6031125,black
320297,-1706.7814328125,900.0884640625,black
320304,-1709.735534375,782.944909375,black
320305,-1708.2853390625,838.3208859375,black
320306,-1708.853503125,869.6343625,black
320310,-1704.579284375,795.7818234375,black
320313,-1702.8068234375,826.987878125,black
320314,-1703.075378125,868.0767453125,black
320315,-1701.356628125,761.675378125,black
320320,-1695.448425,791.753503125,black
320326,-1695.0187375,813.1841671875,black
330002,-1913.5232296875,700.275378125001,black
330003,-1911.9656125,552.086901562501,black
330004,-1910.67655,562.829089062501,black
330009,-1909.3337765625,655.856432812501,black
330010,-1911.5896359375,676.481432812501,black
330011,-1909.280065625,600.910143750001,black
330012,-1909.41434296875,736.74930390625,black
330013,-1909.60233125,716.388659375001,black
330014,-1908.0447140625,621.051745312501,black
330016,-1905.4665890625,637.594714062501,black
330018,-1904.338659375,580.177721875001,black
330019,-1904.1775265625,674.923815625001,black
330021,-1902.7810421875,712.521471875001,black
330027,-1899.6658078125,568.200182812501,black
330028,-1898.023425,556.867175000001,black
330029,-1899.397253125,589.523425000001,black
330030,-1897.248815625,663.751940625001,black
330032,-1896.819128125,687.062487500001,black
330033,-1896.5505734375,705.861315625001,black
330034,-1895.100378125,676.159167187501,black
330035,-1894.348425,622.072253125001,black
330040,-1892.115221875,735.080065625001,black
330041,-1891.2869015625,568.361315625001,black
330042,-1889.322253125,657.521471875001,black
330043,-1888.35545625,704.357409375001,black
330044,-1888.35545625,642.804675000001,black
330046,-1886.63670625,584.904284375001,black
330047,-1885.240221875,562.023425000001,black
330048,-1887.388659375,635.499987500001,black
330049,-1885.77733125,665.148425000001,black
330050,-1885.5624875,626.046862500001,black
330053,-1883.736315625,673.742175000001,black
330057,-1882.6083859375,540.024596875,black
330058,-1882.876940625,648.712878125001,black
330059,-1881.91014375,578.888659375001,black
330060,-1882.9843625,716.496081250001,black
330061,-1880.62108125,599.513659375001,black
330062,-1879.5468625,705.431628125001,black
330063,-1878.6874875,635.607409375001,black
330065,-1877.076159375,665.255846875001,black
330067,-1877.291003125,623.146471875001,black
330068,-1876.431628125,549.884753125001,black
330070,-1876.001940625,679.757800000001,black
330071,-1874.927721875,649.142565625001,black
330072,-1874.498034375,657.736315625001,black
330073,-1872.6718625,737.443346875001,black
330075,-1873.423815625,713.917956250001,black
330077,-1874.8203,695.333971875001,black
330079,-1869.66405,617.023425000001,black
330080,-1869.44920625,674.816393750001,black
330082,-1868.16014375,636.037096875001,black
330083,-1868.804675,588.986315625001,black
330084,-1866.87108125,703.605456250001,black
330085,-1866.22655,649.142565625001,black
330086,-1866.87108125,560.197253125001,black
330087,-1864.615221875,577.814440625001,black
330088,-1861.4999875,593.498034375001,black
330089,-1863.2187375,542.173034375,black
330091,-1859.7812375,638.722643750001,black
330093,-1860.962878125,695.441393750001,black
330095,-1858.0624875,674.386706250001,black
330096,-1858.0624875,626.261706250001,black
330098,-1856.021471875,661.710925000001,black
330099,-1857.6328,561.378893750001,black
330101,-1854.41014375,712.414050000001,black
330102,-1852.26170625,688.244128125001,black
330103,-1850.865221875,550.207018750001,black
330104,-1850.8115109375,737.098425,black
330105,-1849.898425,527.8322140625,black
330106,-1849.03905,582.541003125001,black
330107,-1850.97264375,609.289050000001,black
330108,-1847.96483125,565.246081250001,black
330109,-1849.791003125,646.457018750001,black
330110,-1848.39451875,695.548815625001,black
330111,-1848.179675,625.724596875001,black
330112,-1847.427721875,705.539050000001,black
330114,-1843.345690625,573.839831250001,black
330115,-1841.08983125,701.349596875001,black
330117,-1844.3124875,668.693346875001,black
330119,-1842.916003125,628.624987500001,black
330120,-1841.841784375,609.503893750001,black
330121,-1839.3173703125,526.919128125,black
330122,-1840.337878125,617.667956250001,black
330123,-1840.123034375,674.279284375001,black
330124,-1838.2968625,685.880846875001,black
330125,-1839.908190625,549.777331250001,black
330126,-1838.833971875,711.662096875001,black
330127,-1836.900378125,630.773425000001,black
330128,-1834.4833859375,737.205846875,black
330129,-1835.3427609375,537.7150265625,black
330131,-1833.892565625,717.892565625001,black
330132,-1833.677721875,728.71951875,black
330133,-1832.818346875,708.332018750001,black
330134,-1833.35545625,588.664050000001,black
330135,-1830.455065625,553.429675000001,black
330136,-1830.77733125,616.378893750001,black
330137,-1830.669909375,524.555846875,black
330138,-1830.992175,565.890612500001,black
330139,-1831.4218625,607.677721875001,black
330140,-1832.06639375,650.431628125001,black
330141,-1828.41405,578.781237500001,black
330144,-1824.869128125,530.46405,black
330146,-1825.083971875,678.361315625001,black
330147,-1822.291003125,608.107409375001,black
330148,-1822.8281125,639.474596875001,black
330150,-1821.216784375,619.708971875001,black
330151,-1822.18358125,703.175768750001,black
330152,-1820.787096875,657.091784375001,black
330153,-1820.1962765625,540.13201875,black
330154,-1820.357409375,711.447253125001,black
330155,-1821.431628125,564.708971875001,black
330156,-1819.17576875,576.632800000001,black
330157,-1818.638659375,687.492175000001,black
330158,-1816.3828,590.382800000001,black
330159,-1816.16795625,630.343737500001,black
330160,-1814.66405,700.167956250001,black
330161,-1815.201159375,725.6579953125,black
330162,-1814.66405,605.099596875001,black
330163,-1813.052721875,642.482409375001,black
330165,-1813.267565625,562.345690625001,black
330170,-1811.6562375,571.046862500001,black
330171,-1813.3749875,552.033190625001,black
330172,-1812.193346875,668.585925000001,black
330174,-1810.367175,623.576159375001,black
330175,-1810.474596875,544.298815625001,black
330177,-1807.57420625,607.248034375001,black
330178,-1807.57420625,710.695300000001,black
330180,-1805.85545625,614.660143750001,black
330181,-1807.14451875,678.898425000001,black
330182,-1804.458971875,552.570300000001,black
330183,-1804.673815625,621.427721875001,black
330184,-1805.962878125,661.173815625001,black
330185,-1804.888659375,536.1036984375,black
330186,-1802.095690625,564.064440625001,black
330188,-1801.98826875,644.845690625001,black
330190,-1801.773425,731.427721875001,black
330192,-1799.83983125,688.136706250001,black
330193,-1798.7656125,605.636706250001,black
330194,-1800.054675,678.253893750001,black
330195,-1799.087878125,576.847643750001,black
330197,-1798.9267453125,720.448034375,black
330199,-1796.939440625,658.595690625001,black
330201,-1795.650378125,546.876940625001,black
330203,-1794.68358125,522.2999875,black
330204,-1792.96483125,627.121081250001,black
330205,-1793.179675,616.701159375001,black
330206,-1791.998034375,689.318346875001,black
330207,-1791.0312375,583.830065625001,black
330208,-1790.8701046875,725.28201875,black
330209,-1791.0312375,680.187487500001,black
330210,-1790.923815625,708.117175000001,black
330211,-1790.1718625,593.175768750001,black
330215,-1789.205065625,697.589831250001,black
330216,-1787.916003125,665.900378125001,black
330217,-1785.767565625,523.458971875001,black
330218,-1785.4990109375,740.213659375,black
330219,-1784.908190625,601.554675000001,black
330220,-1785.4453,675.890612500001,black
330222,-1781.470690625,559.982409375001,black
330223,-1782.115221875,568.791003125001,black
330224,-1782.22264375,648.712878125001,black
330227,-1779.8593625,734.30545625,black
330228,-1779.64451875,580.070300000001,black
330229,-1778.033190625,536.779284375001,black
330231,-1777.2812375,674.064440625001,black
330232,-1777.2812375,701.886706250001,black
330233,-1776.85155,660.207018750001,black
330234,-1774.48826875,547.628893750001,black
330237,-1772.447253125,717.570300000001,black
330238,-1771.91014375,637.218737500001,black
330239,-1768.580065625,702.960925000001,black
330240,-1768.39207734375,533.25701875,black
330241,-1768.47264375,604.347643750001,black
330242,-1767.505846875,655.695300000001,black
330243,-1767.935534375,688.996081250001,black
330244,-1766.75389375,613.371081250001,black
330245,-1766.216784375,624.113268750001,black
330247,-1764.712878125,581.037096875001,black
330248,-1763.74608125,698.341784375001,black
330249,-1761.8124875,684.699206250001,black
330251,-1763.638659375,568.253893750001,black
330253,-1760.3622921875,541.2062375,black
330254,-1758.697253125,692.863268750001,black
330255,-1758.912096875,616.916003125001,black
330256,-1758.697253125,635.285143750001,black
330257,-1757.5156125,732.3181515625,black
330258,-1755.58201875,577.599596875001,black
330259,-1756.763659375,590.812487500001,black
330260,-1755.689440625,679.435534375001,black
330261,-1756.333971875,523.1056515625,black
330262,-1755.58201875,642.374987500001,black
330263,-1753.755846875,557.082018750001,black
330264,-1754.5078,709.513659375001,black
330265,-1752.14451875,671.808581250001,black
330266,-1751.28514375,740.1599484375,black
330267,-1751.4462765625,726.9470578125,black
330268,-1749.13670625,618.527331250001,black
330269,-1750.318346875,627.658190625001,black
330270,-1751.0703,646.779284375001,black
330271,-1750.318346875,718.966784375001,black
330272,-1750.4794796875,528.7990109375,black
330273,-1749.458971875,687.599596875001,black
330275,-1747.2031125,667.833971875001,black
330276,-1747.525378125,703.927721875001,black
330277,-1746.6122921875,653.654284375001,black
330279,-1745.376940625,603.810534375001,black
330280,-1743.98045625,610.685534375001,black
330282,-1745.054675,557.619128125001,black
330284,-1741.939440625,594.894518750001,black
330285,-1742.47655,714.347643750001,black
330286,-1741.617175,571.154284375001,black
330287,-1741.617175,683.624987500001,black
330288,-1740.7578,644.201159375001,black
330289,-1740.0595578125,725.819128125,black
330290,-1740.54295625,673.957018750001,black
330292,-1738.39451875,630.558581250001,black
330293,-1737.427721875,692.218737500001,black
330295,-1737.427721875,548.166003125001,black
330296,-1736.8906125,659.884753125001,black
330297,-1735.494128125,536.26483125,black
330298,-1733.66795625,643.556628125001,black
330299,-1733.0771359375,728.182409375,black
330300,-1734.52733125,556.330065625001,black
330301,-1732.5937375,651.828112500001,black
330303,-1732.056628125,708.224596875001,black
330304,-1730.123034375,581.359362500001,black
330305,-1728.51170625,621.320300000001,black
330306,-1727.65233125,592.208971875001,black
330308,-1727.544909375,559.874987500001,black
330310,-1726.0947140625,721.0388546875,black
330311,-1723.9999875,703.981432812501,black
330312,-1723.892565625,650.968737500001,black
330313,-1723.78514375,568.898425000001,black
330314,-1723.5703,630.236315625001,black
330315,-1723.462878125,637.755846875001,black
330316,-1721.529284375,734.1443234375,black
330320,-1717.76951875,562.238268750001,black
330321,-1721.529284375,601.232409375001,black
330322,-1718.62889375,657.951159375001,black
330323,-1718.736315625,578.781237500001,black
330324,-1716.91014375,643.234362500001,black
330325,-1716.48045625,551.388659375001,black
330328,-1715.4062375,696.408190625001,black
330331,-1712.5822140625,684.430651562501,black
330332,-1711.1857296875,573.222155468751,black
330336,-1709.6281125,718.214831250001,black
330337,-1709.091003125,705.109362500001,black
330338,-1708.7687375,696.247057812501,black
330340,-1706.942565625,545.104479687501,black
